Strategy,Games,Time,Parallel,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072
monte_carlo (t=100),500,645.513,true,500,500,500,500,500,500,500,492,406,91,0,0,0,0,0
monte_carlo (t=200),500,1490.53,true,500,500,500,500,500,500,500,497,446,161,0,0,0,0,0
monte_carlo (t=300),500,2374.65,true,500,500,500,500,500,500,500,499,456,187,0,0,0,0,0
monte_carlo (t=400),500,3307.9,true,500,500,500,500,500,500,500,498,474,202,0,0,0,0,0
monte_carlo (t=500),500,4258.48,true,500,500,500,500,500,500,500,496,475,224,0,0,0,0,0
monte_carlo (t=600),500,5209.39,true,500,500,500,500,500,500,500,500,476,234,0,0,0,0,0
monte_carlo (t=700),500,6169.24,true,500,500,500,500,500,500,500,498,483,240,1,0,0,0,0
monte_carlo (t=800),500,7144.85,true,500,500,500,500,500,500,500,499,483,246,0,0,0,0,0
monte_carlo (t=900),500,8031.5,true,500,500,500,500,500,500,500,499,477,242,0,0,0,0,0
monte_carlo (t=1000),500,9048.91,true,500,500,500,500,500,500,500,499,488,253,0,0,0,0,0
monte_carlo (t=1100),500,10015.1,true,500,500,500,500,500,500,500,499,486,258,1,0,0,0,0
monte_carlo (t=1200),500,11009.5,true,500,500,500,500,500,500,500,499,489,252,1,0,0,0,0
monte_carlo (t=1300),500,11909.2,true,500,500,500,500,500,500,500,500,483,256,3,0,0,0,0
monte_carlo (t=1400),500,13113.9,true,500,500,500,500,500,500,500,500,490,277,2,0,0,0,0
monte_carlo (t=1500),500,14210.6,true,500,500,500,500,500,500,500,500,482,283,3,0,0,0,0
monte_carlo (t=1600),500,14837.9,true,500,500,500,500,500,500,500,500,485,263,1,0,0,0,0
monte_carlo (t=1700),500,15923.1,true,500,500,500,500,500,500,500,500,488,267,0,0,0,0,0
monte_carlo (t=1800),500,17078.2,true,500,500,500,500,500,500,500,499,490,283,0,0,0,0,0
monte_carlo (t=1900),500,18104.9,true,500,500,500,500,500,500,500,500,490,288,0,0,0,0,0
monte_carlo (t=2000),500,19056.1,true,500,500,500,500,500,500,500,500,494,283,0,0,0,0,0
