Strategy,Games,Time,Parallel,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072
merge(d=4 t=5),500,2270.88,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.6,47.6,0.4,0.0,0.0,0.0,0.0,0.0
merge(d=4 t=6),500,4629.13,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,46.0,0.2,0.0,0.0,0.0,0.0,0.0
merge(d=4 t=7),500,8677.17,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,48.4,1.2,0.0,0.0,0.0,0.0,0.0
merge(d=5 t=1),10000,435.779,false,100.0,100.0,100.0,100.0,100.0,99.91,97.42,69.97,7.54,0.0,0.0,0.0,0.0,0.0,0.0
merge(d=5 t=2),500,503.4,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.6,52.4,1.6,0.0,0.0,0.0,0.0,0.0
merge(d=5 t=3),500,3985.04,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.2,67.4,4.2,0.0,0.0,0.0,0.0,0.0
merge(d=5 t=4),500,16385.8,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.8,68.6,4.2,0.0,0.0,0.0,0.0,0.0
merge(d=5 t=5),500,50919,true,100.0,100.0,100.0,100.0,100.0,100.0,99.8,97.8,70.6,6.4,0.0,0.0,0.0,0.0,0.0
score(d=1 t=1),200000,11.797,false,100.0,100.0,99.99,99.32,85.38,33.63,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
score(d=1 t=2),200000,16.892,false,100.0,100.0,100.0,99.39,86.49,35.53,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
score(d=1 t=3),200000,22.38,false,100.0,100.0,100.0,99.46,87.56,37.58,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
score(d=1 t=4),200000,27.589,false,100.0,100.0,100.0,99.48,88.03,38.92,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
score(d=1 t=5),200000,33.206,false,100.0,100.0,100.0,99.5,88.53,40.06,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
