Strategy,Games,Time,Parallel,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072
random,500000,6.1,false,100.0,100.0,99.74,92.96,55.39,7.82,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spam_corner,500000,10.736,false,100.0,100.0,99.97,98.82,85.31,43.01,4.8,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ordered,500000,9.129,false,100.0,100.0,99.91,98.04,86.44,48.15,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rotating,500000,8.469,false,100.0,100.0,100.0,99.83,93.84,56.55,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merge-rnd_t(d=1 t=1),200000,17.168,false,100.0,100.0,100.0,99.87,95.03,59.82,12.42,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merge-rnd_t(d=1 t=2),200000,26.146,false,100.0,100.0,100.0,99.87,94.92,59.76,12.46,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merge-rnd_t(d=1 t=3),200000,35.488,false,100.0,100.0,100.0,99.87,94.99,59.99,12.47,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merge-rnd_t(d=1 t=4),200000,44.496,false,100.0,100.0,100.0,99.85,94.97,59.79,12.49,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merge-rnd_t(d=1 t=5),200000,53.459,false,100.0,100.0,100.0,99.87,94.98,59.76,12.49,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merge-rnd_t(d=1 t=6),10000,3.173,false,100.0,100.0,100.0,99.84,94.92,59.83,12.8,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merge-rnd_t(d=1 t=7),10000,3.613,false,100.0,100.0,100.0,99.78,94.81,59.98,12.64,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merge-rnd_t(d=1 t=8),10000,4.046,false,100.0,100.0,100.0,99.86,94.9,60.0,12.55,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merge-rnd_t(d=1 t=9),10000,4.497,false,100.0,100.0,100.0,99.88,94.76,60.69,12.63,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merge-rnd_t(d=1 t=10),10000,4.911,false,100.0,100.0,100.0,99.91,94.88,59.93,12.14,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merge-rnd_t(d=2 t=1),10000,5.631,false,100.0,100.0,100.0,100.0,99.97,97.35,70.78,12.57,0.01,0.0,0.0,0.0,0.0,0.0,0.0
merge-rnd_t(d=2 t=2),10000,16.545,false,100.0,100.0,100.0,100.0,100.0,98.57,78.78,19.58,0.06,0.0,0.0,0.0,0.0,0.0,0.0
merge-rnd_t(d=2 t=3),10000,32.674,false,100.0,100.0,100.0,100.0,100.0,98.74,81.12,22.69,0.06,0.0,0.0,0.0,0.0,0.0,0.0
